,Hospital,Hospital Latitude,Hospital Longitude,Venue City,Venue,Venue Latitude,Venue Longitude,Venue Category,yelp_link,ratings,reviews
134,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,Huong Tra,37.93458460460347,-122.32500589877152,Vietnamese Restaurant,https://www.yelp.com/biz/huong-tra-san-pablo,3.5,1146 
135,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,Taqueria Maria,37.983168238937274,-122.3176914700373,Mexican Restaurant,https://www.yelp.com/biz/taqueria-maria-san-pablo,2.5,264 
136,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,Andy's Donut Stop,37.947475734012656,-122.34784097053722,Donut Shop,https://www.yelp.com/biz/andys-donut-stop-san-pablo,4,78 
137,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,Phở Thái Hùng,37.946544553799484,-122.33018979314981,Vietnamese Restaurant,https://www.yelp.com/biz/phở-thái-hùng-san-pablo,2.5,13 
138,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,Mi Virgencita Taqueria Taco Truck,37.959290851297,-122.33076066086993,Food Truck,https://www.yelp.com/biz/mi-virgencita-taqueria-taco-truck-san-pablo,4,200 
139,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,Banana Leaf Thai Cuisine,37.92927064067849,-122.32107683015211,Thai Restaurant,https://www.yelp.com/biz/banana-leaf-thai-cuisine-san-pablo,3.5,219 
140,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,Angelo's Deli,37.93163876175465,-122.32342705402739,Deli / Bodega,https://www.yelp.com/biz/angelos-deli-san-pablo,3.5,89 
141,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,GangNam Tofu,37.92713454063715,-122.31964210063985,Korean Restaurant,https://www.yelp.com/biz/gangnam-tofu-san-pablo,4,850 
142,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,Los Moles Hecho En Casa,37.92054254146899,-122.31618180643042,Mexican Restaurant,https://www.yelp.com/biz/los-moles-hecho-en-casa-san-pablo,[],[]
143,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,Kaliente,37.96600284300769,-122.31473732828475,Latin American Restaurant,https://www.yelp.com/biz/kaliente-san-pablo,[],[]
144,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,Tacos Rodriguez,37.9711084060453,-122.30582147507815,Food Truck,https://www.yelp.com/biz/tacos-rodriguez-san-pablo,4,9 
145,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,Caspers,37.935149501809086,-122.34491562658056,Hot Dog Joint,https://www.yelp.com/biz/caspers-san-pablo,3.5,252 
146,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,3 hermanas,37.942831680985414,-122.32997253086539,Mexican Restaurant,https://www.yelp.com/biz/3-hermanas-san-pablo,3.5,673 
147,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,Empire Buffet,37.95587129178859,-122.33186792423568,Chinese Restaurant,https://www.yelp.com/biz/empire-buffet-san-pablo,2.5,88 
148,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,Round Table Pizza,37.9888869354921,-122.31120278956834,Pizza Place,https://www.yelp.com/biz/round-table-pizza-san-pablo,3.5,1101 
149,Doctors Medical Center San Pablo Campus,37.9530908,-122.3365108,San Pablo,Delhi Dhaba & Chaat,37.95027822191478,-122.33056107873672,Indian Restaurant,https://www.yelp.com/biz/delhi-dhaba-and-chaat-san-pablo,4,108 
150,El Camino Hospital,37.3688478,-122.0801846,Mountain View,House of Bagels,37.3728763,-122.0875542,Bagel Shop,https://www.yelp.com/biz/house-of-bagels-mountain-view,4,214 
151,El Camino Hospital,37.3688478,-122.0801846,Mountain View,The Sandwich Spot,37.379137711238116,-122.07258786046813,Sandwich Place,https://www.yelp.com/biz/the-sandwich-spot-mountain-view,3,610 
152,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Erik's DeliCafe,37.37827,-122.07621,Sandwich Place,https://www.yelp.com/biz/eriks-delicafe-mountain-view,2.5,7 
153,El Camino Hospital,37.3688478,-122.0801846,Mountain View,In-N-Out Burger,37.380461003166666,-122.07402654302196,Fast Food Restaurant,https://www.yelp.com/biz/in-n-out-burger-mountain-view,4,569 
154,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Casa Lupe,37.37191198605315,-122.05761879424176,Mexican Restaurant,https://www.yelp.com/biz/casa-lupe-mountain-view,3.5,277 
155,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Garden Fresh Vegetarian Restaurant,37.38789057930723,-122.0889868579906,Vegetarian / Vegan Restaurant,https://www.yelp.com/biz/garden-fresh-vegetarian-restaurant-mountain-view,3.5,582 
156,El Camino Hospital,37.3688478,-122.0801846,Mountain View,A Slice of New York,37.37511390548093,-122.0578246327404,Pizza Place,https://www.yelp.com/biz/a-slice-of-new-york-mountain-view,4,168 
157,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Clarke's Charcoal Broiler,37.384806974260925,-122.08249331998191,Burger Joint,https://www.yelp.com/biz/clarkes-charcoal-broiler-mountain-view,3.5,596 
158,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Le Petit Bistro,37.38900636752298,-122.09058678214026,French Restaurant,https://www.yelp.com/biz/le-petit-bistro-mountain-view,4,383 
159,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Madras Cafe,37.37428933253072,-122.05491999826636,Indian Restaurant,https://www.yelp.com/biz/madras-cafe-mountain-view,4,1645 
160,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Chalateco,37.37558995041737,-122.06154224974073,Mexican Restaurant,https://www.yelp.com/biz/chalateco-mountain-view,3.5,305 
161,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Sushi Tomi,37.39184977456495,-122.07792361499732,Sushi Restaurant,https://www.yelp.com/biz/sushi-tomi-mountain-view,4,2223 
162,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Aachi AappaKadai,37.37331720686464,-122.05246897800487,Indian Restaurant,https://www.yelp.com/biz/aachi-aappakadai-mountain-view,3.5,234 
163,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Namastee Nepal,37.38835235784545,-122.0881426881649,Indian Restaurant,https://www.yelp.com/biz/namastee-nepal-mountain-view,4,374 
164,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Jersey Mike's Subs,37.373695,-122.05417,Sandwich Place,https://www.yelp.com/biz/jersey-mikes-subs-mountain-view,4,610 
165,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Eureka!,37.39385721241047,-122.07867264747614,American Restaurant,https://www.yelp.com/biz/eureka!-mountain-view,4,907 
166,El Camino Hospital,37.3688478,-122.0801846,Mountain View,sweetgreen,37.3909007,-122.0811452,Salad Place,https://www.yelp.com/biz/sweetgreen-mountain-view,3.5,219 
167,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Satkar Indian Food,37.37516394385296,-122.05785388149445,Indian Restaurant,https://www.yelp.com/biz/satkar-indian-food-mountain-view,[],[]
168,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Oren's Hummus Shop,37.394688723950445,-122.07840040756513,Israeli Restaurant,https://www.yelp.com/biz/orens-hummus-shop-mountain-view,4,930 
169,El Camino Hospital,37.3688478,-122.0801846,Mountain View,The Everest Momo,37.374663364410466,-122.05634771106259,Food Truck,https://www.yelp.com/biz/the-everest-momo-mountain-view,4,532 
170,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Greek Spot,37.3711017611037,-122.04820503746615,Greek Restaurant,https://www.yelp.com/biz/greek-spot-mountain-view,3.5,452 
171,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Blue Line Pizza,37.39450805491444,-122.07864388747562,Pizza Place,https://www.yelp.com/biz/blue-line-pizza-mountain-view,4,827 
172,El Camino Hospital,37.3688478,-122.0801846,Mountain View,La Fiesta Restaurant,37.39158089025874,-122.07288342978634,Mexican Restaurant,https://www.yelp.com/biz/la-fiesta-restaurant-mountain-view,4,831 
173,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Starbird,37.37461613615957,-122.05711312210907,New American Restaurant,https://www.yelp.com/biz/starbird-mountain-view,3,264 
174,El Camino Hospital,37.3688478,-122.0801846,Mountain View,"Frankie, Johnnie & Luigi Too!",37.386442727002404,-122.08587420793525,Italian Restaurant,"https://www.yelp.com/biz/frankie,-johnnie-and-luigi-too!-mountain-view",3.5,724 
175,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Cafe Vitale,37.35302831581724,-122.08745970068259,Pizza Place,https://www.yelp.com/biz/cafe-vitale-mountain-view,[],[]
176,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Taqueria La Espuela,37.392950985115114,-122.08044777266967,Taco Place,https://www.yelp.com/biz/taqueria-la-espuela-mountain-view,4,466 
177,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Sugar Butter Flour,37.3720289581999,-122.05764937903015,Bakery,https://www.yelp.com/biz/sugar-butter-flour-mountain-view,4,1194 
178,El Camino Hospital,37.3688478,-122.0801846,Mountain View,The Old Siam,37.37392510759684,-122.0536342421934,Thai Restaurant,https://www.yelp.com/biz/the-old-siam-mountain-view,4,744 
179,El Camino Hospital,37.3688478,-122.0801846,Mountain View,Masa Sushi,37.38822496893488,-122.08249337058672,Sushi Restaurant,https://www.yelp.com/biz/masa-sushi-mountain-view,4,1810 
180,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Bascom Donuts,37.25873671790637,-121.94738158550888,Donut Shop,https://www.yelp.com/biz/bascom-donuts-san-jose,4.5,108 
181,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Dona Maria,37.25847170630843,-121.9474657429962,Mexican Restaurant,https://www.yelp.com/biz/dona-maria-san-jose,4,464 
182,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Tu Mero Mole,37.260744996927784,-121.93246259880927,Mexican Restaurant,https://www.yelp.com/biz/tu-mero-mole-san-jose,3.5,180 
183,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Jersey Mike's Subs,37.243073,-121.932272,Sandwich Place,https://www.yelp.com/biz/jersey-mikes-subs-san-jose,3.5,81 
184,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Beach Hut Deli,37.26267872787507,-121.93512031657482,Deli / Bodega,https://www.yelp.com/biz/beach-hut-deli-san-jose,3.5,253 
185,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Chef Li,37.26213989574158,-121.93323091652047,Chinese Restaurant,https://www.yelp.com/biz/chef-li-san-jose,4,1315 
186,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Panera Bread,37.24766462700035,-121.95624366408083,Bakery,https://www.yelp.com/biz/panera-bread-san-jose,4,474 
187,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Der Wienerschnitzel,37.26988406186773,-121.9452618915038,Hot Dog Joint,https://www.yelp.com/biz/der-wienerschnitzel-san-jose,3,19 
188,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Los Gatos Cafe,37.24058065381322,-121.95936210826846,Diner,https://www.yelp.com/biz/los-gatos-cafe-san-jose,[],[]
189,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Five Guys,37.2623774,-121.9319148,Burger Joint,https://www.yelp.com/biz/five-guys-san-jose,3.5,232 
190,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,happy hound,37.23764807250596,-121.96246134739465,Hot Dog Joint,https://www.yelp.com/biz/happy-hound-san-jose,[],[]
191,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Rangoli India Restaurant,37.26048356819021,-121.93182750072302,Indian Restaurant,https://www.yelp.com/biz/rangoli-india-restaurant-san-jose,4,561 
192,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Chipotle Mexican Grill,37.23535350416661,-121.96365672110028,Mexican Restaurant,https://www.yelp.com/biz/chipotle-mexican-grill-san-jose,4,340 
193,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Subway,37.26282680081657,-121.9448097200385,Sandwich Place,https://www.yelp.com/biz/subway-san-jose,4,273 
194,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Subway,37.25356045048494,-121.95268507204923,Sandwich Place,https://www.yelp.com/biz/subway-san-jose,2.5,13 
195,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Classic Burgers of Los Gatos,37.23998065320972,-121.96137295696623,Burger Joint,https://www.yelp.com/biz/classic-burgers-of-los-gatos-san-jose,4.5,474 
196,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Yeung Shing Restaurant,37.26208736101459,-121.9627313824641,Chinese Restaurant,https://www.yelp.com/biz/yeung-shing-restaurant-san-jose,4,594 
197,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,"MOOYAH Burgers, Fries & Shakes",37.243024,-121.932288,American Restaurant,"https://www.yelp.com/biz/mooyah-burgers,-fries-and-shakes-san-jose",4,511 
198,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Isfahan,37.266782433537706,-121.93121138333333,Restaurant,https://www.yelp.com/biz/isfahan-san-jose,4.5,426 
199,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,House Of Phó,37.261451832912755,-121.92070529035844,Vietnamese Restaurant,https://www.yelp.com/biz/house-of-phó-san-jose,3.5,449 
200,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Armadillo Willy's,37.26279929079632,-121.93483088566812,BBQ Joint,https://www.yelp.com/biz/armadillo-willys-san-jose,3.5,774 
201,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Reggae Pot,37.24411668546936,-121.96058935545972,Caribbean Restaurant,https://www.yelp.com/biz/reggae-pot-san-jose,4,277 
202,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Ishi Shima Sushi,37.262793378929835,-121.93321262912262,Sushi Restaurant,https://www.yelp.com/biz/ishi-shima-sushi-san-jose,2.5,249 
203,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Super Duper Burger,37.236046406317506,-121.9633294110451,Burger Joint,https://www.yelp.com/biz/super-duper-burger-san-jose,3.5,673 
204,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Baja Fresh,37.243904,-121.958188,Fast Food Restaurant,https://www.yelp.com/biz/baja-fresh-san-jose,3.5,736 
205,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,The Sandwich Maker,37.25228555343763,-121.96709346005849,Sandwich Place,https://www.yelp.com/biz/the-sandwich-maker-san-jose,[],[]
206,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Los Dubon Pupuseria,37.2671158861489,-121.94190838694878,Latin American Restaurant,https://www.yelp.com/biz/los-dubon-pupuseria-san-jose,[],[]
207,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Luigi's Pizza and Pasta,37.27841285766475,-121.95065706410469,Italian Restaurant,https://www.yelp.com/biz/luigis-pizza-and-pasta-san-jose,4.5,161 
208,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Wingstop,37.26625465036761,-121.94138567218126,Wings Joint,https://www.yelp.com/biz/wingstop-san-jose,4,369 
209,Good Samaritan Hospital (San Jose),37.252044299999994,-121.94653020000001,San Jose,Noah's Bagels,37.2357927,-121.9614075,Bagel Shop,https://www.yelp.com/biz/noahs-bagels-san-jose,3.5,107 
210,John George Psychiatric Pavilion,37.7108396,-122.1202145,San Leandro,Harry's Hofbrau,37.70657558223844,-122.12947677466133,American Restaurant,https://www.yelp.com/biz/harrys-hofbrau-san-leandro,3.5,454 
211,John George Psychiatric Pavilion,37.7108396,-122.1202145,San Leandro,cinco taco bar,37.7008975261434,-122.12851330307785,Taco Place,https://www.yelp.com/biz/cinco-taco-bar-san-leandro,[],[]
212,John George Psychiatric Pavilion,37.7108396,-122.1202145,San Leandro,Taqueria Guadalajara,37.711067342040515,-122.13747985833311,Mexican Restaurant,https://www.yelp.com/biz/taqueria-guadalajara-san-leandro,4,427 
213,John George Psychiatric Pavilion,37.7108396,-122.1202145,San Leandro,Mel's the Original,37.70541,-122.130305,New American Restaurant,https://www.yelp.com/biz/mels-the-original-san-leandro,4,98 
214,John George Psychiatric Pavilion,37.7108396,-122.1202145,San Leandro,Estudillo Produce & Deli,37.7293343224326,-122.13955254865833,Deli / Bodega,https://www.yelp.com/biz/estudillo-produce-and-deli-san-leandro,3.5,390 
215,John George Psychiatric Pavilion,37.7108396,-122.1202145,San Leandro,In-N-Out Burger,37.68702449330005,-122.13107820144961,Fast Food Restaurant,https://www.yelp.com/biz/in-n-out-burger-san-leandro,4,503 
216,John George Psychiatric Pavilion,37.7108396,-122.1202145,San Leandro,Las Pacitas Salvadorean Bakery,37.709125401880414,-122.13361055482588,Bakery,https://www.yelp.com/biz/las-pacitas-salvadorean-bakery-san-leandro,3.5,595 
217,John George Psychiatric Pavilion,37.7108396,-122.1202145,San Leandro,Fat Fish,37.70910128126301,-122.1341954280373,Sushi Restaurant,https://www.yelp.com/biz/fat-fish-san-leandro,4,741 
218,John George Psychiatric Pavilion,37.7108396,-122.1202145,San Leandro,SushiLand,37.68769747953123,-122.10314285402578,Sushi Restaurant,https://www.yelp.com/biz/sushiland-san-leandro,4,266 
219,John George Psychiatric Pavilion,37.7108396,-122.1202145,San Leandro,The Vine Wine & Tapas,37.72205431541933,-122.15348382608512,Tapas Restaurant,https://www.yelp.com/biz/the-vine-wine-and-tapas-san-leandro,4,280 
220,John George Psychiatric Pavilion,37.7108396,-122.1202145,San Leandro,Taqueria Los Pericos,37.722981607621215,-122.15338915226761,Mexican Restaurant,https://www.yelp.com/biz/taqueria-los-pericos-san-leandro,4.5,1087 
221,John George Psychiatric Pavilion,37.7108396,-122.1202145,San Leandro,Joe's Phó,37.7033716781283,-122.1295436610131,Vietnamese Restaurant,https://www.yelp.com/biz/joes-phó-san-leandro,4,610 
222,John George Psychiatric Pavilion,37.7108396,-122.1202145,San Leandro,Xiao Long Bao Restaurant,37.72246446500505,-122.15231070886428,Dumpling Restaurant,https://www.yelp.com/biz/xiao-long-bao-restaurant-san-leandro,4,367 
