,Hospital,Hospital Latitude,Hospital Longitude,Venue City,Venue,Venue Latitude,Venue Longitude,Venue Category,yelp_link,rating,reviews
888,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Round Pond Olive Oil Estate,38.46911394944196,-122.40492478861185,Restaurant,https://www.yelp.com/biz/round-pond-olive-oil-estate-yountville,[],[]
889,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,The Habit Burger Grill,38.32106,-122.306791,Burger Joint,https://www.yelp.com/biz/the-habit-burger-grill-yountville,3.5,513 
890,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Cholita Linda,37.83617413695148,-122.26278223600943,Latin American Restaurant,https://www.yelp.com/biz/cholita-linda-oakland,4.5 star rating,1610 reviews
891,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Pizzaiolo,37.836605,-122.262115,Pizza Place,https://www.yelp.com/biz/pizzaiolo-oakland,4,1498 
892,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Burma Superstar,37.83474769071598,-122.26309354853059,Burmese Restaurant,https://www.yelp.com/biz/burma-superstar-oakland,4 star rating,2354 reviews
893,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Asmara Restaurant,37.83681457507901,-122.26242223079544,Ethiopian Restaurant,https://www.yelp.com/biz/asmara-restaurant-oakland,4,457 
894,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Pyeong Chang Tofu House,37.834409201224226,-122.26329058628096,Korean Restaurant,https://www.yelp.com/biz/pyeong-chang-tofu-house-oakland,4,812 
895,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Bakesale Betty,37.83700120689062,-122.26236299940291,Bakery,https://www.yelp.com/biz/bakesale-betty-oakland,4,4225 
896,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Marufuku Ramen,37.835001,-122.262646,Ramen Restaurant,https://www.yelp.com/biz/marufuku-ramen-oakland,4.5,961 
897,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,La Calaca Loca,37.837731345945464,-122.26281694569985,Mexican Restaurant,https://www.yelp.com/biz/la-calaca-loca-oakland,3.5,463 
898,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Bird & Buffalo,37.83398565578396,-122.26326428552315,Thai Restaurant,https://www.yelp.com/biz/bird-and-buffalo-oakland,4.5 star rating,163 reviews
899,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,F.O.B. Kitchen,37.83764792271206,-122.26279700064738,Filipino Restaurant,https://www.yelp.com/biz/f.o.b.-kitchen-oakland,4 star rating,283 reviews
900,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Stay Gold Delicatessen - Temescal,37.836628000000005,-122.26421200000001,Deli / Bodega,https://www.yelp.com/biz/stay-gold-delicatessen---temescal-oakland,[],[]
901,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Julie's,37.831991392430744,-122.26368051618151,Café,https://www.yelp.com/biz/julies-oakland,4.5,191 
902,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,North Light,37.836066857342,-122.26272477454332,Café,https://www.yelp.com/biz/north-light-oakland,4.5,86 
903,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Abesha Ethiopean Cuisine,37.83663578100503,-122.26410916769963,African Restaurant,https://www.yelp.com/biz/abesha-ethiopean-cuisine-oakland,4 star rating,157 reviews
904,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Hawking Bird,37.8358745070291,-122.26284429635854,Thai Restaurant,https://www.yelp.com/biz/hawking-bird-oakland,4,263 
905,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Mariposa Baking,37.83986097612754,-122.2624771540779,Bakery,https://www.yelp.com/biz/mariposa-baking-oakland,4,525 
906,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,The Well Cafe,37.840118,-122.262325,Café,https://www.yelp.com/biz/the-well-cafe-oakland,4,171 
907,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Aunt Mary's Cafe,37.8342132161725,-122.2629142812578,Breakfast Spot,https://www.yelp.com/biz/aunt-marys-cafe-oakland,4,711 
908,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Beauty's Bagel Shop,37.82783115240899,-122.26472891128223,Bagel Shop,https://www.yelp.com/biz/beautys-bagel-shop-oakland,4,815 
909,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Chef Yu - Yuyu Za Zang,37.83540380302543,-122.26297108197923,Korean Restaurant,https://www.yelp.com/biz/chef-yu---yuyu-za-zang-oakland,[],[]
910,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Homeroom,37.82848621485799,-122.25998758330343,Mac & Cheese Joint,https://www.yelp.com/biz/homeroom-oakland,4,5616 
911,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Moo Bong Ri,37.832282224534254,-122.26331541523227,Korean Restaurant,https://www.yelp.com/biz/moo-bong-ri-oakland,4.5,107 
912,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Sideshow,37.84381326327531,-122.27672017826801,Burger Joint,https://www.yelp.com/biz/sideshow-oakland,4,290 
913,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Homeroom To Go,37.82874318199587,-122.26092438859762,Mac & Cheese Joint,https://www.yelp.com/biz/homeroom-to-go-oakland,3.5,371 
914,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Tacos Oscar,37.82867227053555,-122.26046198855781,Food Truck,https://www.yelp.com/biz/tacos-oscar-oakland,4.5,85 
915,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,The Kebabery,37.83251039325304,-122.27358362447627,Kebab Restaurant,https://www.yelp.com/biz/the-kebabery-oakland,4,105 
916,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Wally's Cafe,37.83006617367291,-122.27939101758321,Mediterranean Restaurant,https://www.yelp.com/biz/wallys-cafe-oakland,[],[]
917,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Clove & Hoof Restaurant,37.82770819043962,-122.25674771760941,American Restaurant,https://www.yelp.com/biz/clove-and-hoof-restaurant-oakland,[],[]
918,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,It's All Good Bakery,37.84105976361212,-122.2697301159143,Bakery,https://www.yelp.com/biz/its-all-good-bakery-oakland,3.5,241 
919,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Belotti Ristorante E Bottega,37.84025964709315,-122.25145234879176,Italian Restaurant,https://www.yelp.com/biz/belotti-ristorante-e-bottega-oakland,4.5,592 
920,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,La Farine Boulangerie Patisserie,37.799439360033766,-122.2164948586621,Bakery,https://www.yelp.com/biz/la-farine-boulangerie-patisserie-oakland,4,235 
921,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Grand Lake Kitchen,37.800924,-122.217454,Restaurant,https://www.yelp.com/biz/grand-lake-kitchen-oakland,4,1101 
922,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Lucky 37 Filipino,37.79319143823851,-122.21890253153391,Filipino Restaurant,https://www.yelp.com/biz/lucky-37-filipino-oakland,4,442 
923,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Bellanico,37.807631763742584,-122.22175049351893,Italian Restaurant,https://www.yelp.com/biz/bellanico-oakland,4,956 
924,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Taqueria Los Comales,37.80050299312311,-122.21711917961832,Burrito Place,https://www.yelp.com/biz/taqueria-los-comales-oakland,4 star rating,303 reviews
925,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Champa Garden,37.798192,-122.244731,Thai Restaurant,https://www.yelp.com/biz/champa-garden-oakland,4,1980 
926,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Southern Cafe,37.801061801279126,-122.21838221011416,Southern / Soul Food Restaurant,https://www.yelp.com/biz/southern-cafe-oakland,4,530 
927,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Ba Le Sandwich Shop,37.78638180290998,-122.24097324758615,Vietnamese Restaurant,https://www.yelp.com/biz/ba-le-sandwich-shop-oakland,[],[]
928,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Sushi Park,37.80741732389918,-122.22250213378389,Japanese Restaurant,https://www.yelp.com/biz/sushi-park-oakland,4 star rating,379 reviews
929,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Arizmendi Bakery,37.81066647714583,-122.24481041159486,Bakery,https://www.yelp.com/biz/arizmendi-bakery-oakland,4.5,1346 
930,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Shakewell,37.81124697139329,-122.24300687566104,Mediterranean Restaurant,https://www.yelp.com/biz/shakewell-oakland,4,843 
931,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Haddon Hill Cafe,37.80498981733526,-122.2489534494987,Café,https://www.yelp.com/biz/haddon-hill-cafe-oakland,4.5,219 
932,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Rico Rico,37.810195483828515,-122.24584384383522,Mexican Restaurant,https://www.yelp.com/biz/rico-rico-oakland,[],[]
933,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Dimond Slice,37.80042414780431,-122.21583536487601,Pizza Place,https://www.yelp.com/biz/dimond-slice-oakland,[],[]
934,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Taqueria Sinaloa & Taco Trucks,37.78477145842361,-122.2379043240135,Mexican Restaurant,https://www.yelp.com/biz/taqueria-sinaloa-and-taco-trucks-oakland,[],[]
935,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Chai Thai Noodles,37.79510119321083,-122.25324989011109,Thai Restaurant,https://www.yelp.com/biz/chai-thai-noodles-oakland,4,900 
936,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Casa Vallarta Restaurant,37.79992823990023,-122.24976053457772,Mexican Restaurant,https://www.yelp.com/biz/casa-vallarta-restaurant-oakland,3.5,192 
937,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Grand Lake Kitchen,37.8093162503602,-122.24994020410011,Breakfast Spot,https://www.yelp.com/biz/grand-lake-kitchen-oakland,4,1101 
938,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Cafe Umami,37.800349,-122.21558,Café,https://www.yelp.com/biz/cafe-umami-oakland,4.5,189 
939,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Sidebar,37.808783488027125,-122.25055359721281,New American Restaurant,https://www.yelp.com/biz/sidebar-oakland,3.5,735 
940,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Vegan Donut Gelato,37.79890799395634,-122.25085385773168,Donut Shop,https://www.yelp.com/biz/vegan-donut-gelato-oakland,4.5,268 
941,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Phở Gá Hủỏng Quê Cafe,37.79383796926258,-122.25271495935472,Vietnamese Restaurant,https://www.yelp.com/biz/phở-gá-hủỏng-quê-cafe-oakland,4,396 
942,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Phở Ao Sen,37.79029746447733,-122.24951081604668,Vietnamese Restaurant,https://www.yelp.com/biz/phở-ao-sen-oakland,3.5 star rating,881 reviews
943,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Marzano,37.80735361522102,-122.22215818770846,Pizza Place,https://www.yelp.com/biz/marzano-oakland,4,539 
944,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Portal,37.79948139015059,-122.25459815397662,Gastropub,https://www.yelp.com/biz/portal-oakland,[],[]
945,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Dimond Cafe,37.79978582641259,-122.21633516954697,Café,https://www.yelp.com/biz/dimond-cafe-oakland,4,131 
946,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Sister,37.812836,-122.246803,Pizza Place,https://www.yelp.com/biz/sister-oakland,4,44 
947,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Park Burger,37.80734485148326,-122.22211182117462,Burger Joint,https://www.yelp.com/biz/park-burger-oakland,3.5,420 
948,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Lin Jia,37.811601128880575,-122.2424655295129,Asian Restaurant,https://www.yelp.com/biz/lin-jia-oakland,4,442 
949,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Colonial Donuts,37.81077874268301,-122.24377606412847,Donut Shop,https://www.yelp.com/biz/colonial-donuts-oakland,4,60 
950,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Doña,37.823397,-122.255967,Mexican Restaurant,https://www.yelp.com/biz/doña-oakland,3.5,880 
951,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,The Wolf,37.82456023488045,-122.25497179256816,American Restaurant,https://www.yelp.com/biz/the-wolf-oakland,4 star rating,291 reviews
952,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Commis,37.824654473412735,-122.25485618121579,New American Restaurant,https://www.yelp.com/biz/commis-oakland,4.5 star rating,1006 reviews
953,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Clove & Hoof Restaurant,37.82770819043962,-122.25674771760941,American Restaurant,https://www.yelp.com/biz/clove-and-hoof-restaurant-oakland,[],[]
954,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Cato's Ale House,37.82490541803088,-122.25454266435216,Gastropub,https://www.yelp.com/biz/catos-ale-house-oakland,4,639 
955,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Homeroom,37.82848621485799,-122.25998758330343,Mac & Cheese Joint,https://www.yelp.com/biz/homeroom-oakland,4 star rating,5616 reviews
956,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Monster Pho,37.827027351175,-122.25719786589481,Vietnamese Restaurant,https://www.yelp.com/biz/monster-pho-oakland,4,1017 
957,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Teni,37.82790833950397,-122.25667476654053,Burmese Restaurant,https://www.yelp.com/biz/teni-oakland,4.5 star rating,339 reviews
958,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Geta Sushi,37.826641752344,-122.25288462763592,Japanese Restaurant,https://www.yelp.com/biz/geta-sushi-oakland,4 star rating,1698 reviews
959,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Beauty's Bagel Shop,37.82783115240899,-122.26472891128223,Bagel Shop,https://www.yelp.com/biz/beautys-bagel-shop-oakland,4,815 
960,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Tacos Oscar,37.82867227053555,-122.26046198855781,Food Truck,https://www.yelp.com/biz/tacos-oscar-oakland,4.5,85 
961,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Homestead,37.82597647766981,-122.25309954251948,American Restaurant,https://www.yelp.com/biz/homestead-oakland,4,457 
962,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,TrueBurger,37.82861298074263,-122.25621027338147,Burger Joint,https://www.yelp.com/biz/trueburger-oakland,4,1686 
963,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Homeroom To Go,37.82874318199587,-122.26092438859762,Mac & Cheese Joint,https://www.yelp.com/biz/homeroom-to-go-oakland,3.5,371 
964,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Judoku Sushi,37.82097960960668,-122.26069409602897,Sushi Restaurant,https://www.yelp.com/biz/judoku-sushi-oakland,4,453 
965,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Mistura,37.824534827327255,-122.25485895579342,Latin American Restaurant,https://www.yelp.com/biz/mistura-oakland,[],[]
966,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Ohgane Korean BBQ,37.82738286577373,-122.25740656706495,Korean Restaurant,https://www.yelp.com/biz/ohgane-korean-bbq-oakland,4,2076 
967,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,CHICA Oakland,37.81659637315359,-122.25726903999305,Mexican Restaurant,https://www.yelp.com/biz/chica-oakland-oakland,4.5,213 
968,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Belotti Bottega,37.825915,-122.253336,Italian Restaurant,https://www.yelp.com/biz/belotti-bottega-oakland,4.5,104 
969,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Brenda's Oakland,37.828304,-122.25648,Restaurant,https://www.yelp.com/biz/brendas-oakland-oakland,4 star rating,313 reviews
970,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Mama's Royal Cafe,37.827735,-122.256321,Breakfast Spot,https://www.yelp.com/biz/mamas-royal-cafe-oakland,3.5,856 
971,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,RnR Sushi and Bowls,37.827087063687145,-122.25161731704148,Japanese Restaurant,https://www.yelp.com/biz/rnr-sushi-and-bowls-oakland,4.5 star rating,365 reviews
972,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Seoul Gom Tang,37.826757122985306,-122.26535636663958,Korean Restaurant,https://www.yelp.com/biz/seoul-gom-tang-oakland,[],[]
973,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Cat Town Cafe,37.81738679599543,-122.26322277928193,Pet Café,https://www.yelp.com/biz/cat-town-cafe-oakland,4,288 
974,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Simply Greek,37.826124516889905,-122.25268089212123,Greek Restaurant,https://www.yelp.com/biz/simply-greek-oakland,4,409 
975,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Dopo,37.82882304180871,-122.24946377657157,Italian Restaurant,https://www.yelp.com/biz/dopo-oakland,4,1011 
